ts,t0,t1,p_normal,p_anomaly,pred_label,gt_label,threshold,lat_sched_ms,lat_compute_ms
0.001,0,0.001,0.999801,0.000199018,normal,normal,0.7,23.121400,0.000000
0.002,0.001,0.002,0.999883,0.000117011,normal,normal,0.7,22.774300,0.000000
0.003,0.002,0.003,0.999931,6.88883e-05,normal,normal,0.7,1.996900,0.000000
0.004,0.003,0.004,0.999931,6.88883e-05,normal,normal,0.7,1.993000,0.000000
0.005,0.004,0.005,0.999931,6.88883e-05,normal,normal,0.7,1.999600,0.000000
0.006,0.005,0.006,0.999931,6.88883e-05,normal,normal,0.7,2.000800,0.000000
0.007,0.006,0.007,0.999931,6.88883e-05,normal,normal,0.7,2.112300,0.000000
0.008,0.007,0.008,0.999931,6.88883e-05,normal,normal,0.7,2.005000,0.000000
0.009,0.008,0.009,0.999931,6.88883e-05,normal,normal,0.7,2.000100,0.000000
0.01,0.009,0.01,0.999931,6.88883e-05,normal,normal,0.7,1.994800,0.000000
0.011,0.01,0.011,0.999865,0.000134589,normal,normal,0.7,3.004600,0.000000
0.012,0.011,0.012,0.999995,5.4485e-06,normal,normal,0.7,4.997000,0.000000
0.013,0.012,0.013,0.999931,6.88883e-05,normal,normal,0.7,0.000000,0.000000
0.014,0.013,0.014,0.999931,6.88883e-05,normal,normal,0.7,0.000000,0.000000
0.015,0.014,0.015,0.999931,6.88883e-05,normal,normal,0.7,0.000000,0.000000
0.016,0.015,0.016,0.999931,6.88883e-05,normal,normal,0.7,0.000000,0.000000
0.017,0.016,0.017,0.999931,6.88883e-05,normal,normal,0.7,0.000000,0.000000
0.018,0.017,0.018,0.999931,6.88883e-05,normal,normal,0.7,0.000000,0.000000
0.019,0.018,0.019,0.999931,6.88883e-05,normal,normal,0.7,15.983300,0.000000
0.02,0.019,0.02,0.999931,6.88883e-05,normal,normal,0.7,0.000000,0.000000
0.021,0.02,0.021,0.999865,0.000134589,normal,normal,0.7,0.000000,0.000000
0.022,0.021,0.022,0.999966,3.44806e-05,normal,normal,0.7,0.000000,0.000000
0.023,0.022,0.023,0.999931,6.88883e-05,normal,normal,0.7,15.873400,0.000000
0.024,0.023,0.024,0.999931,6.88883e-05,normal,normal,0.7,1.959400,0.000000
0.025,0.024,0.025,0.999931,6.88883e-05,normal,normal,0.7,2.003200,0.000000
0.026,0.025,0.026,0.999931,6.88883e-05,normal,normal,0.7,0.000000,0.000000
0.027,0.026,0.027,0.999931,6.88883e-05,normal,normal,0.7,2.002700,0.000000
0.028,0.027,0.028,0.999931,6.88883e-05,normal,normal,0.7,2.002700,0.000000
