ts,t0,t1,p_normal,p_anomaly,pred_label,gt_label,threshold,lat_sched_ms,lat_compute_ms
0.001,0,0.001,0.999997,3.40612e-06,normal,normal,0.7,61.581900,0.000000
0.002,0.001,0.002,0.999915,8.45019e-05,normal,normal,0.7,31.474000,0.000000
0.003,0.002,0.003,0.999993,6.57796e-06,normal,normal,0.7,25.256500,0.000000
0.004,0.003,0.004,0.999993,6.57796e-06,normal,normal,0.7,17.998900,0.000000
0.005,0.004,0.005,0.999991,9.39523e-06,normal,normal,0.7,16.246400,0.000000
0.006,0.005,0.006,0.998936,0.00106442,normal,normal,0.7,12.011300,0.000000
0.007,0.006,0.007,0.999092,0.000907643,normal,normal,0.7,15.042000,0.000000
0.008,0.007,0.008,0.99941,0.000590335,normal,normal,0.7,7.031800,0.000000
0.009,0.008,0.009,0.998936,0.00106442,normal,normal,0.7,15.830600,0.000000
0.01,0.009,0.01,0.998936,0.00106442,normal,normal,0.7,15.670600,0.000000
0.011,0.01,0.011,0.999382,0.000618168,normal,normal,0.7,12.047100,0.000000
0.012,0.011,0.012,0.996027,0.00397334,normal,normal,0.7,15.879700,0.000000
0.013,0.012,0.013,0.998792,0.00120813,normal,normal,0.7,1.002600,0.000000
0.014,0.013,0.014,0.998174,0.00182607,normal,normal,0.7,22.471100,0.000000
0.015,0.014,0.015,0.99941,0.000590335,normal,normal,0.7,9.000000,0.000000
0.016,0.015,0.016,0.99861,0.00139003,normal,normal,0.7,0.000000,0.000000
0.017,0.016,0.017,0.99861,0.00139003,normal,normal,0.7,29.823000,0.000000
0.018,0.017,0.018,0.99861,0.00139003,normal,normal,0.7,11.791200,0.000000
0.019,0.018,0.019,0.998792,0.00120813,normal,normal,0.7,12.942200,0.000000
0.02,0.019,0.02,0.998174,0.00182607,normal,normal,0.7,11.005000,0.997900
0.021,0.02,0.021,0.999607,0.000392589,normal,normal,0.7,11.015400,0.000000
0.022,0.021,0.022,0.98828,0.0117196,normal,normal,0.7,18.051600,0.000000
0.023,0.022,0.023,0.998174,0.00182607,normal,normal,0.7,11.999300,0.000000
0.024,0.023,0.024,0.998174,0.00182607,normal,normal,0.7,11.132300,0.000000
0.025,0.024,0.025,0.998174,0.00182607,normal,normal,0.7,5.771800,0.000000
0.026,0.025,0.026,0.998392,0.00160793,normal,normal,0.7,15.833200,0.000000
0.027,0.026,0.027,0.998984,0.00101616,normal,normal,0.7,15.811700,0.000000
0.028,0.027,0.028,0.998174,0.00182607,normal,normal,0.7,0.000000,0.000000
0.029,0.028,0.029,0.998174,0.00182607,normal,normal,0.7,25.287800,0.000000
0.03,0.029,0.03,0.998174,0.00182607,normal,normal,0.7,12.670600,0.000000
0.031,0.03,0.031,0.998913,0.00108717,normal,normal,0.7,14.091600,0.000000
0.032,0.031,0.032,0.989447,0.0105535,normal,normal,0.7,14.722900,0.000000
0.033,0.032,0.033,0.996801,0.00319942,normal,normal,0.7,11.340900,0.000000
0.034,0.033,0.034,0.998984,0.00101616,normal,normal,0.7,16.157200,0.000000
0.035,0.034,0.035,0.997595,0.00240548,normal,normal,0.7,0.000000,0.000000
0.036,0.035,0.036,0.997595,0.00240548,normal,normal,0.7,16.026700,0.000000
0.037,0.036,0.037,0.997595,0.00240548,normal,normal,0.7,20.342800,0.000000
0.038,0.037,0.038,0.99786,0.00213977,normal,normal,0.7,10.020100,0.000000
0.039,0.038,0.039,0.996801,0.00319942,normal,normal,0.7,0.000000,0.000000
0.04,0.039,0.04,0.998984,0.00101616,normal,normal,0.7,26.090100,0.000000
0.041,0.04,0.041,0.998913,0.00108717,normal,normal,0.7,5.002900,0.000000
0.042,0.041,0.042,0.98543,0.01457,normal,normal,0.7,24.410400,0.000000
0.043,0.042,0.043,0.996801,0.00319942,normal,normal,0.7,11.920400,0.000000
0.044,0.043,0.044,0.996801,0.00319942,normal,normal,0.7,11.237200,0.000000
0.045,0.044,0.045,0.997131,0.00286846,normal,normal,0.7,12.990100,0.000000
0.046,0.045,0.046,0.998038,0.00196221,normal,normal,0.7,12.803200,0.000000
0.047,0.046,0.047,0.996801,0.00319942,normal,normal,0.7,12.107000,0.000000
0.048,0.047,0.048,0.996801,0.00319942,normal,normal,0.7,13.000900,0.000000
0.049,0.048,0.049,0.996801,0.00319942,normal,normal,0.7,11.005000,0.000000
0.05,0.049,0.05,0.996801,0.00319942,normal,normal,0.7,12.249500,0.000000
0.051,0.05,0.051,0.998571,0.00142855,normal,normal,0.7,17.811100,0.000000
0.052,0.051,0.052,0.937286,0.0627136,normal,normal,0.7,24.256300,0.997200
0.053,0.052,0.053,0.996044,0.00395618,normal,normal,0.7,11.928700,0.000000
0.054,0.053,0.054,0.991575,0.00842544,normal,normal,0.7,10.997600,0.000000
0.055,0.054,0.055,0.991575,0.00842544,normal,normal,0.7,0.000000,0.000000
0.056,0.055,0.056,0.991575,0.00842544,normal,normal,0.7,25.000000,0.000000
0.057,0.056,0.057,0.991575,0.00842544,normal,normal,0.7,6.000100,0.000000
