ts,t0,t1,p_normal,p_anomaly,pred_label,gt_label,threshold,lat_sched_ms,lat_compute_ms
0.001,0,0.001,0.999997,3.40612e-06,normal,normal,0.7,71.705500,0.000000
0.002,0.001,0.002,0.999873,0.00012699,normal,normal,0.7,47.876000,0.000000
0.003,0.002,0.003,0.999993,6.57796e-06,normal,normal,0.7,20.194800,0.000000
0.004,0.003,0.004,0.999993,6.57796e-06,normal,normal,0.7,25.035800,0.000000
0.005,0.004,0.005,0.999991,9.39523e-06,normal,normal,0.7,22.544900,0.000000
0.006,0.005,0.006,0.998936,0.00106442,normal,normal,0.7,7.005200,0.000000
0.007,0.006,0.007,0.999092,0.000907643,normal,normal,0.7,17.979300,0.000000
0.008,0.007,0.008,0.99941,0.000590335,normal,normal,0.7,12.998900,0.000000
0.009,0.008,0.009,0.998936,0.00106442,normal,normal,0.7,12.228000,0.000000
0.01,0.009,0.01,0.998936,0.00106442,normal,normal,0.7,12.994100,0.000000
0.011,0.01,0.011,0.999382,0.000618168,normal,normal,0.7,14.223300,0.000000
0.012,0.011,0.012,0.993365,0.00663492,normal,normal,0.7,15.584100,0.000000
0.013,0.012,0.013,0.998792,0.00120813,normal,normal,0.7,12.133500,0.000000
0.014,0.013,0.014,0.998174,0.00182607,normal,normal,0.7,11.003200,0.000000
0.015,0.014,0.015,0.99941,0.000590335,normal,normal,0.7,0.000000,0.000000
0.016,0.015,0.016,0.99861,0.00139003,normal,normal,0.7,15.827300,0.000000
0.017,0.016,0.017,0.99861,0.00139003,normal,normal,0.7,21.850000,0.000000
0.018,0.017,0.018,0.99861,0.00139003,normal,normal,0.7,13.039100,0.000000
0.019,0.018,0.019,0.998792,0.00120813,normal,normal,0.7,12.009700,0.000000
0.02,0.019,0.02,0.998174,0.00182607,normal,normal,0.7,7.595100,0.000000
0.021,0.02,0.021,0.999607,0.000392589,normal,normal,0.7,21.432800,0.000000
0.022,0.021,0.022,0.991501,0.00849922,normal,normal,0.7,17.687600,0.000000
0.023,0.022,0.023,0.998174,0.00182607,normal,normal,0.7,12.053700,0.000000
0.024,0.023,0.024,0.998174,0.00182607,normal,normal,0.7,11.791600,0.000000
0.025,0.024,0.025,0.998174,0.00182607,normal,normal,0.7,9.783800,0.000000
0.026,0.025,0.026,0.998392,0.00160793,normal,normal,0.7,23.516800,0.588400
0.027,0.026,0.027,0.998984,0.00101616,normal,normal,0.7,6.077600,0.000000
0.028,0.027,0.028,0.998174,0.00182607,normal,normal,0.7,0.000000,0.000000
0.029,0.028,0.029,0.998174,0.00182607,normal,normal,0.7,13.213900,0.000000
0.03,0.029,0.03,0.998174,0.00182607,normal,normal,0.7,13.005000,0.000000
0.031,0.03,0.031,0.998913,0.00108717,normal,normal,0.7,3.000000,0.000000
0.032,0.031,0.032,0.989447,0.0105535,normal,normal,0.7,35.597900,0.000000
0.033,0.032,0.033,0.996801,0.00319942,normal,normal,0.7,15.603600,0.000000
0.034,0.033,0.034,0.998984,0.00101616,normal,normal,0.7,11.925800,1.241600
0.035,0.034,0.035,0.997595,0.00240548,normal,normal,0.7,10.995500,0.000000
0.036,0.035,0.036,0.997595,0.00240548,normal,normal,0.7,12.008800,0.000000
0.037,0.036,0.037,0.997595,0.00240548,normal,normal,0.7,6.998900,0.000000
0.038,0.037,0.038,0.99786,0.00213977,normal,normal,0.7,16.059200,0.000000
0.039,0.038,0.039,0.996801,0.00319942,normal,normal,0.7,15.693300,0.000000
0.04,0.039,0.04,0.998984,0.00101616,normal,normal,0.7,19.139700,0.000000
0.041,0.04,0.041,0.998913,0.00108717,normal,normal,0.7,15.524700,0.000000
0.042,0.041,0.042,0.98543,0.01457,normal,normal,0.7,18.193600,0.000000
0.043,0.042,0.043,0.996801,0.00319942,normal,normal,0.7,8.995000,0.000000
