ts,t0,t1,p_normal,p_anomaly,pred_label,gt_label,threshold,lat_sched_ms,lat_compute_ms
0.001,0,0.001,0.817418,0.182582,normal,normal,0.7,41.729600,0.000000
0.002,0.001,0.002,0.171505,0.828495,anomaly,normal,0.7,37.956600,0.000000
0.003,0.002,0.003,0.216948,0.783052,anomaly,normal,0.7,9.000900,0.000000
0.004,0.003,0.004,0.228938,0.771062,anomaly,normal,0.7,10.999900,0.000000
0.005,0.004,0.005,0.208908,0.791092,anomaly,normal,0.7,9.190000,0.000000
0.006,0.005,0.006,0.248052,0.751948,anomaly,normal,0.7,11.230600,0.000000
0.007,0.006,0.007,0.195306,0.804694,anomaly,normal,0.7,7.994100,0.000000
0.008,0.007,0.008,0.248052,0.751948,anomaly,normal,0.7,12.524100,0.000000
0.009,0.008,0.009,0.195306,0.804694,anomaly,normal,0.7,8.995600,0.000000
0.01,0.009,0.01,0.248052,0.751948,anomaly,normal,0.7,12.148100,0.000000
0.011,0.01,0.011,0.184858,0.815142,anomaly,normal,0.7,12.118900,0.000000
0.012,0.011,0.012,0.902258,0.0977417,normal,normal,0.7,8.002700,0.000000
0.013,0.012,0.013,0.201316,0.798684,anomaly,normal,0.7,19.365400,0.000000
0.014,0.013,0.014,0.201316,0.798684,anomaly,normal,0.7,12.000000,0.000000
0.015,0.014,0.015,0.248052,0.751948,anomaly,normal,0.7,15.669100,0.000000
0.016,0.015,0.016,0.201316,0.798684,anomaly,normal,0.7,15.672500,0.000000
0.017,0.016,0.017,0.208908,0.791092,anomaly,normal,0.7,0.000000,0.000000
0.018,0.017,0.018,0.238466,0.761534,anomaly,normal,0.7,16.089000,0.000000
0.019,0.018,0.019,0.191617,0.808383,anomaly,normal,0.7,17.745600,0.000000
0.02,0.019,0.02,0.201316,0.798684,anomaly,normal,0.7,9.995500,0.000000
0.021,0.02,0.021,0.229215,0.770785,anomaly,normal,0.7,13.998500,0.000000
0.022,0.021,0.022,0.144886,0.855114,anomaly,normal,0.7,4.011500,0.000000
0.023,0.022,0.023,0.248052,0.751948,anomaly,normal,0.7,25.543200,0.000000
0.024,0.023,0.024,0.208908,0.791092,anomaly,normal,0.7,6.017300,0.000000
0.025,0.024,0.025,0.190542,0.809458,anomaly,normal,0.7,15.723400,0.000000
0.026,0.025,0.026,0.248052,0.751948,anomaly,normal,0.7,21.152800,0.000000
0.027,0.026,0.027,0.195306,0.804694,anomaly,normal,0.7,9.995300,0.000000
0.028,0.027,0.028,0.234344,0.765656,anomaly,normal,0.7,10.005000,0.000000
0.029,0.028,0.029,0.216948,0.783052,anomaly,normal,0.7,5.994900,0.000000
0.03,0.029,0.03,0.208908,0.791092,anomaly,normal,0.7,19.145700,0.000000
