ts,t0,t1,p_normal,p_anomaly,pred_label,gt_label,threshold,lat_sched_ms,lat_compute_ms
0.001,0,0.001,0.999801,0.000199018,normal,normal,0.7,25.122600,0.000000
0.002,0.001,0.002,0.999883,0.000117011,normal,normal,0.7,20.766300,0.000000
0.003,0.002,0.003,0.999931,6.88883e-05,normal,normal,0.7,3.004600,0.000000
0.004,0.003,0.004,0.999931,6.88883e-05,normal,normal,0.7,1.999700,0.000000
0.005,0.004,0.005,0.999931,6.88883e-05,normal,normal,0.7,1.993900,0.000000
0.006,0.005,0.006,0.999931,6.88883e-05,normal,normal,0.7,1.999700,0.000000
0.007,0.006,0.007,0.999931,6.88883e-05,normal,normal,0.7,1.000400,0.000000
0.008,0.007,0.008,0.999931,6.88883e-05,normal,normal,0.7,2.112300,0.000000
0.009,0.008,0.009,0.999931,6.88883e-05,normal,normal,0.7,2.005000,0.000000
0.01,0.009,0.01,0.999931,6.88883e-05,normal,normal,0.7,2.000100,0.000000
0.011,0.01,0.011,0.999865,0.000134589,normal,normal,0.7,3.988200,0.000000
0.012,0.011,0.012,0.999995,5.44268e-06,normal,normal,0.7,6.008200,0.000000
0.013,0.012,0.013,0.999931,6.88883e-05,normal,normal,0.7,0.000000,0.000000
0.014,0.013,0.014,0.999931,6.88883e-05,normal,normal,0.7,0.000000,0.000000
0.015,0.014,0.015,0.999931,6.88883e-05,normal,normal,0.7,0.000000,0.000000
0.016,0.015,0.016,0.999931,6.88883e-05,normal,normal,0.7,0.000000,0.000000
0.017,0.016,0.017,0.999931,6.88883e-05,normal,normal,0.7,0.000000,0.000000
0.018,0.017,0.018,0.999931,6.88883e-05,normal,normal,0.7,0.000000,0.000000
0.019,0.018,0.019,0.999931,6.88883e-05,normal,normal,0.7,15.983300,0.000000
0.02,0.019,0.02,0.999931,6.88883e-05,normal,normal,0.7,0.000000,0.000000
0.021,0.02,0.021,0.999865,0.000134589,normal,normal,0.7,0.000000,0.000000
0.022,0.021,0.022,0.999966,3.44761e-05,normal,normal,0.7,0.000000,0.000000
0.023,0.022,0.023,0.999931,6.88883e-05,normal,normal,0.7,15.873400,0.000000
0.024,0.023,0.024,0.999931,6.88883e-05,normal,normal,0.7,1.959400,0.000000
0.025,0.024,0.025,0.999931,6.88883e-05,normal,normal,0.7,0.000000,0.000000
0.026,0.025,0.026,0.999931,6.88883e-05,normal,normal,0.7,2.003200,0.000000
0.027,0.026,0.027,0.999931,6.88883e-05,normal,normal,0.7,2.002700,0.000000
0.028,0.027,0.028,0.999931,6.88883e-05,normal,normal,0.7,2.002700,0.000000
0.029,0.028,0.029,0.999931,6.88883e-05,normal,normal,0.7,0.000000,0.000000
0.03,0.029,0.03,0.999931,6.88883e-05,normal,normal,0.7,2.003800,0.000000
0.031,0.03,0.031,0.999865,0.000134589,normal,normal,0.7,0.000000,0.000000
0.032,0.031,0.032,0.999972,2.8071e-05,normal,normal,0.7,12.299100,0.000000
0.033,0.032,0.033,0.999931,6.88883e-05,normal,normal,0.7,1.999700,0.000000
0.034,0.033,0.034,0.999931,6.88883e-05,normal,normal,0.7,0.993700,0.000000
0.035,0.034,0.035,0.999931,6.88883e-05,normal,normal,0.7,1.006500,0.999600
0.036,0.035,0.036,0.999931,6.88883e-05,normal,normal,0.7,0.999900,0.000000
0.037,0.036,0.037,0.999931,6.88883e-05,normal,normal,0.7,1.000000,0.000000
0.038,0.037,0.038,0.999931,6.88883e-05,normal,normal,0.7,1.000300,0.000000
0.039,0.038,0.039,0.999931,6.88883e-05,normal,normal,0.7,1.016700,0.000000
0.04,0.039,0.04,0.999931,6.88883e-05,normal,normal,0.7,0.990100,0.000000
0.041,0.04,0.041,0.999865,0.000134589,normal,normal,0.7,2.526300,0.000000
0.042,0.041,0.042,0.999972,2.8071e-05,normal,normal,0.7,6.999900,0.000000
0.043,0.042,0.043,0.999931,6.88883e-05,normal,normal,0.7,0.999400,0.000000
0.044,0.043,0.044,0.999931,6.88883e-05,normal,normal,0.7,2.001600,0.000000
0.045,0.044,0.045,0.999931,6.88883e-05,normal,normal,0.7,0.998600,0.000000
0.046,0.045,0.046,0.999931,6.88883e-05,normal,normal,0.7,0.000000,0.000000
0.047,0.046,0.047,0.999931,6.88883e-05,normal,normal,0.7,0.000000,0.000000
0.048,0.047,0.048,0.999931,6.88883e-05,normal,normal,0.7,0.000000,0.000000
0.049,0.048,0.049,0.999931,6.88883e-05,normal,normal,0.7,0.000000,0.000000
0.05,0.049,0.05,0.999931,6.88883e-05,normal,normal,0.7,0.000000,0.000000
0.051,0.05,0.051,0.999743,0.000257206,normal,normal,0.7,0.000000,0.000000
0.052,0.051,0.052,0.999815,0.000184956,normal,normal,0.7,28.037400,0.000000
0.053,0.052,0.053,0.999931,6.88883e-05,normal,normal,0.7,2.016400,0.000000
0.054,0.053,0.054,0.999931,6.88883e-05,normal,normal,0.7,2.947800,0.000000
0.055,0.054,0.055,0.999931,6.88883e-05,normal,normal,0.7,1.061200,0.000000
0.056,0.055,0.056,0.999931,6.88883e-05,normal,normal,0.7,1.980100,0.000000
0.057,0.056,0.057,0.999931,6.88883e-05,normal,normal,0.7,2.001300,0.000000
0.058,0.057,0.058,0.999931,6.88883e-05,normal,normal,0.7,0.996900,0.000000
0.059,0.058,0.059,0.999931,6.88883e-05,normal,normal,0.7,2.000000,0.000000
0.06,0.059,0.06,0.999931,6.88883e-05,normal,normal,0.7,2.028000,0.000000
0.061,0.06,0.061,0.999865,0.000134589,normal,normal,0.7,2.905200,0.000000
0.062,0.061,0.062,0.999908,9.18112e-05,normal,normal,0.7,0.000000,0.000000
0.063,0.062,0.063,0.999931,6.88883e-05,normal,normal,0.7,0.000000,0.000000
0.064,0.063,0.064,0.999931,6.88883e-05,normal,normal,0.7,0.000000,0.000000
0.065,0.064,0.065,0.999931,6.88883e-05,normal,normal,0.7,0.000000,0.000000
0.066,0.065,0.066,0.999931,6.88883e-05,normal,normal,0.7,0.000000,0.000000
0.067,0.066,0.067,0.999931,6.88883e-05,normal,normal,0.7,15.980500,0.000000
0.068,0.067,0.068,0.999931,6.88883e-05,normal,normal,0.7,0.000000,0.000000
0.069,0.068,0.069,0.999931,6.88883e-05,normal,normal,0.7,0.000000,0.000000
0.07,0.069,0.07,0.999931,6.88883e-05,normal,normal,0.7,0.000000,0.000000
0.071,0.07,0.071,0.999865,0.000134589,normal,normal,0.7,0.000000,0.000000
0.072,0.071,0.072,0.999966,3.43982e-05,normal,normal,0.7,0.000000,0.000000
0.073,0.072,0.073,0.999931,6.88883e-05,normal,normal,0.7,15.895700,0.000000
0.074,0.073,0.074,0.999931,6.88883e-05,normal,normal,0.7,2.245200,0.000000
0.075,0.074,0.075,0.999931,6.88883e-05,normal,normal,0.7,1.928400,0.000000
0.076,0.075,0.076,0.999931,6.88883e-05,normal,normal,0.7,0.998400,1.001600
0.077,0.076,0.077,0.999931,6.88883e-05,normal,normal,0.7,1.000800,0.000000
0.078,0.077,0.078,0.999931,6.88883e-05,normal,normal,0.7,1.998800,0.000000
0.079,0.078,0.079,0.999931,6.88883e-05,normal,normal,0.7,0.999900,0.000000
0.08,0.079,0.08,0.999931,6.88883e-05,normal,normal,0.7,2.366300,0.000000
0.081,0.08,0.081,0.999865,0.000134589,normal,normal,0.7,2.999700,0.000000
0.082,0.081,0.082,0.999972,2.8071e-05,normal,normal,0.7,8.144100,0.000000
0.083,0.082,0.083,0.999931,6.88883e-05,normal,normal,0.7,2.000800,0.000000
0.084,0.083,0.084,0.999931,6.88883e-05,normal,normal,0.7,2.005500,0.000000
0.085,0.084,0.085,0.999931,6.88883e-05,normal,normal,0.7,0.999700,0.999800
0.086,0.085,0.086,0.999931,6.88883e-05,normal,normal,0.7,1.000500,0.000000
0.087,0.086,0.087,0.999931,6.88883e-05,normal,normal,0.7,0.000000,0.000000
0.088,0.087,0.088,0.999931,6.88883e-05,normal,normal,0.7,0.000000,0.000000
0.089,0.088,0.089,0.999931,6.88883e-05,normal,normal,0.7,0.000000,0.000000
0.09,0.089,0.09,0.999931,6.88883e-05,normal,normal,0.7,0.000000,0.000000
0.091,0.09,0.091,0.999865,0.000134589,normal,normal,0.7,0.000000,0.000000
0.092,0.091,0.092,0.999972,2.8071e-05,normal,normal,0.7,16.042000,0.000000
0.093,0.092,0.093,0.999931,6.88883e-05,normal,normal,0.7,0.000000,0.000000
0.094,0.093,0.094,0.999931,6.88883e-05,normal,normal,0.7,0.000000,0.000000
0.095,0.094,0.095,0.999931,6.88883e-05,normal,normal,0.7,0.000000,0.000000
0.096,0.095,0.096,0.999931,6.88883e-05,normal,normal,0.7,18.273200,0.000000
0.097,0.096,0.097,0.999931,6.88883e-05,normal,normal,0.7,1.993000,0.000000
0.098,0.097,0.098,0.999931,6.88883e-05,normal,normal,0.7,2.001300,0.000000
0.099,0.098,0.099,0.999931,6.88883e-05,normal,normal,0.7,3.003900,0.000000
0.1,0.099,0.1,0.999931,6.88883e-05,normal,normal,0.7,1.998000,0.000000
0.101,0.1,0.101,0.999743,0.000257206,normal,normal,0.7,2.999900,0.000000
0.102,0.101,0.102,0.9999,0.00010034,normal,normal,0.7,20.352600,1.000000
0.103,0.102,0.103,0.999931,6.88883e-05,normal,normal,0.7,1.999400,0.000000
0.104,0.103,0.104,0.999931,6.88883e-05,normal,normal,0.7,2.000200,0.000000
0.105,0.104,0.105,0.999931,6.88883e-05,normal,normal,0.7,2.000600,0.000000
0.106,0.105,0.106,0.999931,6.88883e-05,normal,normal,0.7,1.999700,0.000000
0.107,0.106,0.107,0.999931,6.88883e-05,normal,normal,0.7,1.001100,1.003100
0.108,0.107,0.108,0.999931,6.88883e-05,normal,normal,0.7,0.997000,0.000000
0.109,0.108,0.109,0.999931,6.88883e-05,normal,normal,0.7,2.523300,0.000000
0.11,0.109,0.11,0.999931,6.88883e-05,normal,normal,0.7,1.999800,0.000000
0.111,0.11,0.111,0.999865,0.000134589,normal,normal,0.7,3.999200,0.000000
0.112,0.111,0.112,0.999972,2.8071e-05,normal,normal,0.7,9.002500,0.000000
0.113,0.112,0.113,0.999931,6.88883e-05,normal,normal,0.7,1.997700,0.000000
0.114,0.113,0.114,0.999931,6.88883e-05,normal,normal,0.7,2.001800,0.999900
0.115,0.114,0.115,0.999931,6.88883e-05,normal,normal,0.7,2.000400,0.000000
0.116,0.115,0.116,0.999931,6.88883e-05,normal,normal,0.7,1.998400,0.000000
0.117,0.116,0.117,0.999931,6.88883e-05,normal,normal,0.7,1.999600,0.000000
0.118,0.117,0.118,0.999931,6.88883e-05,normal,normal,0.7,2.001800,0.000000
0.119,0.118,0.119,0.999931,6.88883e-05,normal,normal,0.7,0.000000,0.000000
0.12,0.119,0.12,0.999931,6.88883e-05,normal,normal,0.7,0.000000,0.000000
0.121,0.12,0.121,0.999865,0.000134589,normal,normal,0.7,0.000000,0.000000
0.122,0.121,0.122,0.999972,2.8071e-05,normal,normal,0.7,15.991500,0.000000
0.123,0.122,0.123,0.999931,6.88883e-05,normal,normal,0.7,0.000000,0.000000
0.124,0.123,0.124,0.999931,6.88883e-05,normal,normal,0.7,0.000000,0.000000
0.125,0.124,0.125,0.999931,6.88883e-05,normal,normal,0.7,0.000000,0.000000
0.126,0.125,0.126,0.999931,6.88883e-05,normal,normal,0.7,0.000000,0.000000
0.127,0.126,0.127,0.999931,6.88883e-05,normal,normal,0.7,0.000000,0.000000
0.128,0.127,0.128,0.999931,6.88883e-05,normal,normal,0.7,0.000000,0.000000
0.129,0.128,0.129,0.999931,6.88883e-05,normal,normal,0.7,17.159800,0.000000
0.13,0.129,0.13,0.999931,6.88883e-05,normal,normal,0.7,1.994000,0.000000
0.131,0.13,0.131,0.999865,0.000134589,normal,normal,0.7,3.996900,0.000000
0.132,0.131,0.132,0.999972,2.8071e-05,normal,normal,0.7,8.001700,0.000000
0.133,0.132,0.133,0.999931,6.88883e-05,normal,normal,0.7,0.000000,0.000000
0.134,0.133,0.134,0.999931,6.88883e-05,normal,normal,0.7,0.000000,0.000000
0.135,0.134,0.135,0.999931,6.88883e-05,normal,normal,0.7,0.000000,0.000000
0.136,0.135,0.136,0.999931,6.88883e-05,normal,normal,0.7,0.000000,0.000000
0.137,0.136,0.137,0.999931,6.88883e-05,normal,normal,0.7,0.000000,0.000000
0.138,0.137,0.138,0.999931,6.88883e-05,normal,normal,0.7,0.000000,0.000000
0.139,0.138,0.139,0.999931,6.88883e-05,normal,normal,0.7,0.000000,0.000000
0.14,0.139,0.14,0.999931,6.88883e-05,normal,normal,0.7,0.000000,0.000000
0.141,0.14,0.141,0.999865,0.000134589,normal,normal,0.7,16.941500,0.000000
0.142,0.141,0.142,0.999972,2.8071e-05,normal,normal,0.7,8.553100,0.000000
0.143,0.142,0.143,0.999931,6.88883e-05,normal,normal,0.7,1.998000,0.000000
0.144,0.143,0.144,0.999931,6.88883e-05,normal,normal,0.7,1.001000,0.000000
0.145,0.144,0.145,0.999931,6.88883e-05,normal,normal,0.7,2.015800,0.000000
0.146,0.145,0.146,0.999931,6.88883e-05,normal,normal,0.7,2.082900,0.000000
0.147,0.146,0.147,0.999931,6.88883e-05,normal,normal,0.7,1.999600,0.000000
