ts,t0,t1,p_normal,p_anomaly,pred_label,gt_label,threshold,lat_sched_ms,lat_compute_ms
0.001,0,0.001,0.989311,0.0106888,normal,normal,0.7,75.830200,0.000000
0.002,0.001,0.002,0.917218,0.0827821,normal,normal,0.7,63.220100,0.000000
0.003,0.002,0.003,0.796037,0.203963,normal,normal,0.7,44.227800,0.000000
0.004,0.003,0.004,0.928225,0.0717749,normal,normal,0.7,48.825200,0.000000
0.005,0.004,0.005,0.753942,0.246058,normal,normal,0.7,56.789800,0.000000
0.006,0.005,0.006,0.796037,0.203963,normal,normal,0.7,63.127800,0.000000
0.007,0.006,0.007,0.907651,0.0923492,normal,normal,0.7,51.308300,0.000000
0.008,0.007,0.008,0.753942,0.246058,normal,normal,0.7,41.348600,0.000000
0.009,0.008,0.009,0.796037,0.203963,normal,normal,0.7,47.055900,0.000000
0.01,0.009,0.01,0.331625,0.668375,normal,normal,0.7,46.064100,0.000000
0.011,0.01,0.011,0.447354,0.552646,normal,normal,0.7,45.685600,0.000000
0.012,0.011,0.012,0.401842,0.598158,normal,normal,0.7,52.489900,0.000000
0.013,0.012,0.013,0.365668,0.634332,normal,normal,0.7,45.886300,0.000000
0.014,0.013,0.014,0.741938,0.258062,normal,normal,0.7,41.762000,0.000000
0.015,0.014,0.015,0.364698,0.635302,normal,normal,0.7,24.019500,0.000000
0.016,0.015,0.016,0.365668,0.634332,normal,normal,0.7,56.200300,0.000000
0.017,0.016,0.017,0.450065,0.549935,normal,normal,0.7,35.807100,0.000000
0.018,0.017,0.018,0.351761,0.648239,normal,normal,0.7,32.964300,0.000000
0.019,0.018,0.019,0.380166,0.619834,normal,normal,0.7,50.483900,0.000000
0.02,0.019,0.02,0.321632,0.678368,normal,normal,0.7,35.100500,0.000000
0.021,0.02,0.021,0.380166,0.619834,normal,normal,0.7,37.901100,0.000000
0.022,0.021,0.022,0.452464,0.547536,normal,normal,0.7,33.940700,0.000000
0.023,0.022,0.023,0.365668,0.634332,normal,normal,0.7,45.414600,0.000000
0.024,0.023,0.024,0.594436,0.405564,normal,normal,0.7,37.986300,0.000000
0.025,0.024,0.025,0.364698,0.635302,normal,normal,0.7,44.377700,0.000000
0.026,0.025,0.026,0.382206,0.617794,normal,normal,0.7,28.067300,0.000000
0.027,0.026,0.027,0.526287,0.473713,normal,normal,0.7,54.355700,0.000000
0.028,0.027,0.028,0.360286,0.639714,normal,normal,0.7,35.536100,0.000000
0.029,0.028,0.029,0.380166,0.619834,normal,normal,0.7,35.017300,0.000000
0.03,0.029,0.03,0.352325,0.647675,normal,normal,0.7,35.895200,0.998900
0.031,0.03,0.031,0.407567,0.592433,normal,normal,0.7,36.382900,0.000000
0.032,0.031,0.032,0.44176,0.55824,normal,normal,0.7,36.004000,0.000000
0.033,0.032,0.033,0.321632,0.678368,normal,normal,0.7,34.620500,0.000000
0.034,0.033,0.034,0.482294,0.517707,normal,normal,0.7,35.817900,0.000000
0.035,0.034,0.035,0.360286,0.639714,normal,normal,0.7,35.248600,0.000000
0.036,0.035,0.036,0.365668,0.634332,normal,normal,0.7,39.218300,0.000000
0.037,0.036,0.037,0.526287,0.473713,normal,normal,0.7,37.032300,0.000000
0.038,0.037,0.038,0.360286,0.639714,normal,normal,0.7,44.975000,0.000000
0.039,0.038,0.039,0.380166,0.619834,normal,normal,0.7,36.984200,0.000000
0.04,0.039,0.04,0.594436,0.405564,normal,normal,0.7,38.756300,0.000000
