ts,t0,t1,p_normal,p_anomaly,pred_label,gt_label,threshold,lat_sched_ms,lat_compute_ms
0.001,0,0.001,0.491491,0.508509,normal,normal,0.7,64.342700,0.000000
0.002,0.001,0.002,0.297867,0.702133,anomaly,normal,0.7,24.003500,0.000000
0.003,0.002,0.003,0.234344,0.765656,anomaly,normal,0.7,0.000000,0.000000
0.004,0.003,0.004,0.243981,0.756019,anomaly,normal,0.7,19.357200,0.000000
0.005,0.004,0.005,0.201316,0.798684,anomaly,normal,0.7,9.001400,0.000000
0.006,0.005,0.006,0.225431,0.774569,anomaly,normal,0.7,9.116500,0.000000
0.007,0.006,0.007,0.201316,0.798684,anomaly,normal,0.7,8.003100,0.000000
0.008,0.007,0.008,0.195306,0.804694,anomaly,normal,0.7,8.128700,0.000000
0.009,0.008,0.009,0.263587,0.736413,anomaly,normal,0.7,8.012400,0.000000
0.01,0.009,0.01,0.234344,0.765656,anomaly,normal,0.7,12.518900,0.000000
0.011,0.01,0.011,0.21769,0.78231,anomaly,normal,0.7,13.568900,2.007200
0.012,0.011,0.012,0.789369,0.210631,normal,normal,0.7,24.077400,0.000000
0.013,0.012,0.013,0.208908,0.791092,anomaly,normal,0.7,8.994700,0.000000
0.014,0.013,0.014,0.248052,0.751948,anomaly,normal,0.7,10.995000,0.000000
0.015,0.014,0.015,0.225431,0.774569,anomaly,normal,0.7,10.003900,0.000000
0.016,0.015,0.016,0.216948,0.783052,anomaly,normal,0.7,8.001000,0.000000
0.017,0.016,0.017,0.208908,0.791092,anomaly,normal,0.7,9.101100,0.000000
0.018,0.017,0.018,0.238466,0.761534,anomaly,normal,0.7,10.000200,0.999100
0.019,0.018,0.019,0.21647,0.78353,anomaly,normal,0.7,12.518300,0.000000
0.02,0.019,0.02,0.208908,0.791092,anomaly,normal,0.7,9.265200,0.000000
0.021,0.02,0.021,0.254299,0.745701,anomaly,normal,0.7,12.033200,0.000000
0.022,0.021,0.022,0.139435,0.860565,anomaly,normal,0.7,13.001400,0.000000
0.023,0.022,0.023,0.208908,0.791092,anomaly,normal,0.7,0.000000,0.000000
0.024,0.023,0.024,0.234344,0.765656,anomaly,normal,0.7,19.961000,0.000000
0.025,0.024,0.025,0.201316,0.798684,anomaly,normal,0.7,8.002200,0.000000
0.026,0.025,0.026,0.216948,0.783052,anomaly,normal,0.7,8.113300,0.000000
0.027,0.026,0.027,0.216948,0.783052,anomaly,normal,0.7,9.011100,0.000000
0.028,0.027,0.028,0.225431,0.774569,anomaly,normal,0.7,7.997400,0.000000
0.029,0.028,0.029,0.201316,0.798684,anomaly,normal,0.7,8.529600,0.000000
0.03,0.029,0.03,0.225431,0.774569,anomaly,normal,0.7,9.107500,0.000000
0.031,0.03,0.031,0.198438,0.801562,anomaly,normal,0.7,10.223800,0.000000
0.032,0.031,0.032,0.205,0.795,anomaly,normal,0.7,18.703800,0.000000
0.033,0.032,0.033,0.244859,0.755141,anomaly,normal,0.7,8.000800,0.000000
0.034,0.033,0.034,0.189405,0.810595,anomaly,normal,0.7,0.000000,0.000000
0.035,0.034,0.035,0.216948,0.783052,anomaly,normal,0.7,22.115200,0.000000
0.036,0.035,0.036,0.195306,0.804694,anomaly,normal,0.7,8.007400,0.000000
0.037,0.036,0.037,0.216948,0.783052,anomaly,normal,0.7,0.989600,0.000000
0.038,0.037,0.038,0.201316,0.798684,anomaly,normal,0.7,15.674500,0.000000
0.039,0.038,0.039,0.216948,0.783052,anomaly,normal,0.7,0.000000,0.000000
0.04,0.039,0.04,0.208908,0.791092,anomaly,normal,0.7,15.938800,0.000000
0.041,0.04,0.041,0.207443,0.792557,anomaly,normal,0.7,0.000000,0.000000
0.042,0.041,0.042,0.202764,0.797236,anomaly,normal,0.7,37.987500,0.000000
0.043,0.042,0.043,0.225431,0.774569,anomaly,normal,0.7,8.999300,0.000000
0.044,0.043,0.044,0.208908,0.791092,anomaly,normal,0.7,0.000000,0.000000
0.045,0.044,0.045,0.225431,0.774569,anomaly,normal,0.7,19.137700,0.000000
0.046,0.045,0.046,0.201316,0.798684,anomaly,normal,0.7,12.017900,0.000000
0.047,0.046,0.047,0.263587,0.736413,anomaly,normal,0.7,5.888700,0.000000
0.048,0.047,0.048,0.221507,0.778493,anomaly,normal,0.7,10.057500,0.000000
0.049,0.048,0.049,0.248052,0.751948,anomaly,normal,0.7,16.105800,0.000000
0.05,0.049,0.05,0.234344,0.765656,anomaly,normal,0.7,15.761800,0.000000
0.051,0.05,0.051,0.25756,0.74244,anomaly,timing_attack,0.7,17.140700,0.000000
0.052,0.051,0.052,0.133944,0.866056,anomaly,timing_attack,0.7,13.003100,0.000000
0.053,0.052,0.053,0.216948,0.783052,anomaly,timing_attack,0.7,20.343200,0.000000
0.054,0.053,0.054,0.225431,0.774569,anomaly,timing_attack,0.7,8.517200,0.000000
0.055,0.054,0.055,0.201316,0.798684,anomaly,timing_attack,0.7,2.999400,0.000000
0.056,0.055,0.056,0.234344,0.765656,anomaly,timing_attack,0.7,0.000000,0.000000
0.057,0.056,0.057,0.225431,0.774569,anomaly,timing_attack,0.7,15.758400,0.000000
0.058,0.057,0.058,0.234344,0.765656,anomaly,timing_attack,0.7,0.000000,0.000000
0.059,0.058,0.059,0.201316,0.798684,anomaly,timing_attack,0.7,6.030900,0.000000
0.06,0.059,0.06,0.195306,0.804694,anomaly,timing_attack,0.7,9.995600,0.000000
0.061,0.06,0.061,0.21769,0.78231,anomaly,timing_attack,0.7,12.000200,0.000000
0.062,0.061,0.062,0.10536,0.89464,anomaly,timing_attack,0.7,20.120100,0.000000
0.063,0.062,0.063,0.221507,0.778493,anomaly,timing_attack,0.7,12.004300,0.000000
0.064,0.063,0.064,0.234344,0.765656,anomaly,timing_attack,0.7,13.696000,0.000000
0.065,0.064,0.065,0.195306,0.804694,anomaly,timing_attack,0.7,4.000900,0.000000
0.066,0.065,0.066,0.201316,0.798684,anomaly,timing_attack,0.7,16.083200,0.000000
0.067,0.066,0.067,0.216948,0.783052,anomaly,timing_attack,0.7,0.000000,0.000000
0.068,0.067,0.068,0.234344,0.765656,anomaly,timing_attack,0.7,21.645500,0.000000
0.069,0.068,0.069,0.208908,0.791092,anomaly,timing_attack,0.7,14.325200,0.000000
0.07,0.069,0.07,0.225431,0.774569,anomaly,timing_attack,0.7,10.003400,0.000000
0.071,0.07,0.071,0.207443,0.792557,anomaly,timing_attack,0.7,16.163000,0.000000
0.072,0.071,0.072,0.146243,0.853757,anomaly,timing_attack,0.7,21.138300,0.000000
0.073,0.072,0.073,0.225431,0.774569,anomaly,timing_attack,0.7,9.999200,0.000000
0.074,0.073,0.074,0.225431,0.774569,anomaly,timing_attack,0.7,0.000000,0.000000
