ts,t0,t1,p_normal,p_anomaly,pred_label,gt_label,threshold,lat_sched_ms,lat_compute_ms
0.001,0,0.001,0.999997,3.40612e-06,normal,normal,0.7,53.574900,0.000000
0.002,0.001,0.002,0.999915,8.45019e-05,normal,normal,0.7,34.500300,0.000000
0.003,0.002,0.003,0.999993,6.57796e-06,normal,normal,0.7,40.786300,0.000000
0.004,0.003,0.004,0.999993,6.57796e-06,normal,normal,0.7,38.492100,0.000000
0.005,0.004,0.005,0.999991,9.39523e-06,normal,normal,0.7,15.762600,0.000000
0.006,0.005,0.006,0.998936,0.00106442,normal,normal,0.7,24.208800,0.000000
0.007,0.006,0.007,0.999092,0.000907643,normal,normal,0.7,15.099300,0.000000
0.008,0.007,0.008,0.99941,0.000590335,normal,normal,0.7,1.997400,0.000000
0.009,0.008,0.009,0.998936,0.00106442,normal,normal,0.7,27.089200,0.000000
0.01,0.009,0.01,0.998936,0.00106442,normal,normal,0.7,17.375900,0.000000
0.011,0.01,0.011,0.999382,0.000618168,normal,normal,0.7,40.080300,0.000000
0.012,0.011,0.012,0.993361,0.00663882,normal,normal,0.7,46.262200,0.000000
0.013,0.012,0.013,0.998792,0.00120813,normal,normal,0.7,10.002500,0.000000
0.014,0.013,0.014,0.998174,0.00182607,normal,normal,0.7,37.554900,0.000000
0.015,0.014,0.015,0.99941,0.000590335,normal,normal,0.7,31.394000,0.000000
0.016,0.015,0.016,0.99861,0.00139003,normal,normal,0.7,18.003900,0.000000
0.017,0.016,0.017,0.99861,0.00139003,normal,normal,0.7,25.549000,0.000000
0.018,0.017,0.018,0.99861,0.00139003,normal,normal,0.7,29.908500,0.000000
0.019,0.018,0.019,0.998792,0.00120813,normal,normal,0.7,27.000000,0.000000
0.02,0.019,0.02,0.998174,0.00182607,normal,normal,0.7,21.445700,1.000600
0.021,0.02,0.021,0.999607,0.000392589,normal,normal,0.7,21.617700,0.000000
0.022,0.021,0.022,0.991501,0.00849922,normal,normal,0.7,20.639200,0.000000
0.023,0.022,0.023,0.998174,0.00182607,normal,normal,0.7,17.824100,0.000000
0.024,0.023,0.024,0.998174,0.00182607,normal,normal,0.7,14.996500,0.000000
0.025,0.024,0.025,0.998174,0.00182607,normal,normal,0.7,14.004600,0.000000
0.026,0.025,0.026,0.998392,0.00160793,normal,normal,0.7,17.695600,0.000000
0.027,0.026,0.027,0.998984,0.00101616,normal,normal,0.7,15.922700,0.000000
0.028,0.027,0.028,0.998174,0.00182607,normal,normal,0.7,14.000000,0.000000
0.029,0.028,0.029,0.998174,0.00182607,normal,normal,0.7,25.652700,0.000000
0.03,0.029,0.03,0.998174,0.00182607,normal,normal,0.7,11.090800,0.000000
