ts,t0,t1,p_normal,p_anomaly,pred_label,gt_label,threshold,lat_sched_ms,lat_compute_ms
0.001,0,0.001,0.999997,3.40612e-06,normal,normal,0.7,44.381000,0.000000
0.002,0.001,0.002,0.999915,8.45019e-05,normal,normal,0.7,23.932200,1.008000
0.003,0.002,0.003,0.999993,6.57796e-06,normal,normal,0.7,3.998600,0.000000
0.004,0.003,0.004,0.999993,6.57796e-06,normal,normal,0.7,27.977800,0.000000
0.005,0.004,0.005,0.999991,9.39523e-06,normal,normal,0.7,17.316100,0.000000
0.006,0.005,0.006,0.998936,0.00106442,normal,normal,0.7,11.691900,0.000000
0.007,0.006,0.007,0.999092,0.000907643,normal,normal,0.7,12.997000,0.000000
0.008,0.007,0.008,0.99941,0.000590335,normal,normal,0.7,11.998700,0.000000
0.009,0.008,0.009,0.998936,0.00106442,normal,normal,0.7,11.001200,0.000000
0.01,0.009,0.01,0.998936,0.00106442,normal,normal,0.7,11.999900,0.000000
0.011,0.01,0.011,0.999382,0.000618168,normal,normal,0.7,13.000400,0.000000
0.012,0.011,0.012,0.993366,0.00663427,normal,normal,0.7,15.075300,0.000000
0.013,0.012,0.013,0.998792,0.00120813,normal,normal,0.7,10.369200,0.000000
0.014,0.013,0.014,0.998174,0.00182607,normal,normal,0.7,7.943000,0.517400
0.015,0.014,0.015,0.99941,0.000590335,normal,normal,0.7,8.180000,0.000000
0.016,0.015,0.016,0.99861,0.00139003,normal,normal,0.7,8.999500,0.000000
0.017,0.016,0.017,0.99861,0.00139003,normal,normal,0.7,10.155200,0.000000
0.018,0.017,0.018,0.99861,0.00139003,normal,normal,0.7,8.999700,0.000000
0.019,0.018,0.019,0.998792,0.00120813,normal,normal,0.7,11.002700,0.000000
0.02,0.019,0.02,0.998174,0.00182607,normal,normal,0.7,2.990400,0.000000
0.021,0.02,0.021,0.999607,0.000392589,normal,normal,0.7,18.081900,0.000000
0.022,0.021,0.022,0.991501,0.00849922,normal,normal,0.7,14.043100,0.000000
0.023,0.022,0.023,0.998174,0.00182607,normal,normal,0.7,0.000000,0.000000
0.024,0.023,0.024,0.998174,0.00182607,normal,normal,0.7,25.662300,0.000000
0.025,0.024,0.025,0.998174,0.00182607,normal,normal,0.7,5.976300,0.000000
0.026,0.025,0.026,0.998392,0.00160793,normal,normal,0.7,15.910200,0.000000
0.027,0.026,0.027,0.998984,0.00101616,normal,normal,0.7,0.000000,0.000000
0.028,0.027,0.028,0.998174,0.00182607,normal,normal,0.7,23.419400,0.000000
0.029,0.028,0.029,0.998174,0.00182607,normal,normal,0.7,10.140100,0.000000
0.03,0.029,0.03,0.998174,0.00182607,normal,normal,0.7,9.042400,0.000000
0.031,0.03,0.031,0.998913,0.00108717,normal,normal,0.7,3.037200,0.000000
0.032,0.031,0.032,0.989378,0.0106219,normal,normal,0.7,21.777800,0.000000
0.033,0.032,0.033,0.996801,0.00319942,normal,normal,0.7,9.529800,0.000000
0.034,0.033,0.034,0.998984,0.00101616,normal,normal,0.7,0.000000,0.000000
0.035,0.034,0.035,0.997595,0.00240548,normal,normal,0.7,21.964500,0.000000
0.036,0.035,0.036,0.997595,0.00240548,normal,normal,0.7,9.577100,0.000000
0.037,0.036,0.037,0.997595,0.00240548,normal,normal,0.7,16.177600,0.000000
0.038,0.037,0.038,0.99786,0.00213977,normal,normal,0.7,0.000000,0.000000
0.039,0.038,0.039,0.996801,0.00319942,normal,normal,0.7,20.223000,0.000000
0.04,0.039,0.04,0.998984,0.00101616,normal,normal,0.7,11.084300,0.000000
0.041,0.04,0.041,0.998913,0.00108717,normal,normal,0.7,10.996200,0.000000
0.042,0.041,0.042,0.985375,0.0146253,normal,normal,0.7,13.532000,0.000000
0.043,0.042,0.043,0.996801,0.00319942,normal,normal,0.7,10.135900,0.000000
0.044,0.043,0.044,0.996801,0.00319942,normal,normal,0.7,10.008000,0.000000
0.045,0.044,0.045,0.997131,0.00286846,normal,normal,0.7,0.992900,0.000000
0.046,0.045,0.046,0.998038,0.00196221,normal,normal,0.7,15.850200,0.000000
0.047,0.046,0.047,0.996801,0.00319942,normal,normal,0.7,0.000000,0.000000
0.048,0.047,0.048,0.996801,0.00319942,normal,normal,0.7,15.800400,0.000000
0.049,0.048,0.049,0.996801,0.00319942,normal,normal,0.7,18.936900,0.000000
0.05,0.049,0.05,0.996801,0.00319942,normal,normal,0.7,11.043200,0.000000
0.051,0.05,0.051,0.998571,0.00142855,normal,normal,0.7,7.004300,0.000000
0.052,0.051,0.052,0.941847,0.0581529,normal,normal,0.7,28.791800,0.000000
0.053,0.052,0.053,0.996044,0.00395618,normal,normal,0.7,12.001200,0.000000
0.054,0.053,0.054,0.991575,0.00842544,normal,normal,0.7,11.140600,0.000000
0.055,0.054,0.055,0.991575,0.00842544,normal,normal,0.7,5.004700,0.000000
0.056,0.055,0.056,0.991575,0.00842544,normal,normal,0.7,16.143900,0.000000
0.057,0.056,0.057,0.991575,0.00842544,normal,normal,0.7,0.000000,0.000000
0.058,0.057,0.058,0.992001,0.00799877,normal,normal,0.7,23.866000,0.000000
0.059,0.058,0.059,0.996044,0.00395618,normal,normal,0.7,11.749600,0.000000
0.06,0.059,0.06,0.991575,0.00842544,normal,normal,0.7,12.137900,0.000000
0.061,0.06,0.061,0.992944,0.00705571,normal,normal,0.7,12.995700,0.000000
0.062,0.061,0.062,0.956601,0.0433986,normal,normal,0.7,1.001400,0.000000
