ts,t0,t1,p_normal,p_anomaly,pred_label,gt_label,threshold,lat_sched_ms,lat_compute_ms
0.001,0,0.001,0.565478,0.434522,normal,normal,0.7,45.747000,0.000000
0.002,0.001,0.002,0.155632,0.844368,anomaly,normal,0.7,36.041400,0.000000
0.003,0.002,0.003,0.216948,0.783052,anomaly,normal,0.7,7.916100,0.000000
0.004,0.003,0.004,0.248,0.752,anomaly,normal,0.7,12.999500,0.000000
0.005,0.004,0.005,0.248052,0.751948,anomaly,normal,0.7,10.190400,0.000000
0.006,0.005,0.006,0.208908,0.791092,anomaly,normal,0.7,9.007800,0.000000
0.007,0.006,0.007,0.195306,0.804694,anomaly,normal,0.7,13.728100,1.015300
0.008,0.007,0.008,0.263587,0.736413,anomaly,normal,0.7,15.994200,0.000000
0.009,0.008,0.009,0.208908,0.791092,anomaly,normal,0.7,10.122000,0.000000
0.01,0.009,0.01,0.201316,0.798684,anomaly,normal,0.7,10.139200,0.000000
0.011,0.01,0.011,0.21769,0.78231,anomaly,normal,0.7,13.007500,0.000000
0.012,0.011,0.012,0.650458,0.349542,normal,normal,0.7,21.371200,0.000000
0.013,0.012,0.013,0.201316,0.798684,anomaly,normal,0.7,9.994200,0.000000
0.014,0.013,0.014,0.216948,0.783052,anomaly,normal,0.7,13.930400,0.000000
0.015,0.014,0.015,0.216948,0.783052,anomaly,normal,0.7,14.396000,0.000000
0.016,0.015,0.016,0.201316,0.798684,anomaly,normal,0.7,13.770200,0.000000
0.017,0.016,0.017,0.208908,0.791092,anomaly,normal,0.7,5.334000,0.000000
0.018,0.017,0.018,0.234008,0.765992,anomaly,normal,0.7,22.739200,0.000000
0.019,0.018,0.019,0.191617,0.808383,anomaly,normal,0.7,13.002400,0.000000
0.02,0.019,0.02,0.263587,0.736413,anomaly,normal,0.7,10.009500,0.000000
0.021,0.02,0.021,0.184858,0.815142,anomaly,normal,0.7,0.000000,0.000000
0.022,0.021,0.022,0.16709,0.83291,anomaly,normal,0.7,31.560500,0.000000
0.023,0.022,0.023,0.234344,0.765656,anomaly,normal,0.7,0.000000,0.000000
0.024,0.023,0.024,0.216948,0.783052,anomaly,normal,0.7,15.723400,0.000000
