ts,t0,t1,p_normal,p_anomaly,pred_label,gt_label,threshold,lat_sched_ms,lat_compute_ms
0.001,0,0.001,0.989311,0.0106888,normal,normal,0.7,42.241700,0.000000
0.002,0.001,0.002,0.917218,0.0827821,normal,normal,0.7,53.026600,0.000000
0.003,0.002,0.003,0.796037,0.203963,normal,normal,0.7,32.301400,0.000000
0.004,0.003,0.004,0.928225,0.0717749,normal,normal,0.7,28.684600,0.000000
0.005,0.004,0.005,0.753942,0.246058,normal,normal,0.7,25.993600,0.000000
0.006,0.005,0.006,0.796037,0.203963,normal,normal,0.7,34.213300,0.000000
0.007,0.006,0.007,0.907651,0.0923492,normal,normal,0.7,30.389700,0.000000
0.008,0.007,0.008,0.753942,0.246058,normal,normal,0.7,28.367900,0.000000
0.009,0.008,0.009,0.796037,0.203963,normal,normal,0.7,15.953800,0.000000
0.01,0.009,0.01,0.331625,0.668375,normal,normal,0.7,31.842100,0.000000
0.011,0.01,0.011,0.447354,0.552646,normal,normal,0.7,38.987400,0.932100
0.012,0.011,0.012,0.401842,0.598158,normal,normal,0.7,27.160100,0.000000
0.013,0.012,0.013,0.365668,0.634332,normal,normal,0.7,25.984300,0.000000
0.014,0.013,0.014,0.741938,0.258062,normal,normal,0.7,31.494400,0.000000
0.015,0.014,0.015,0.364698,0.635302,normal,normal,0.7,37.398100,0.000000
0.016,0.015,0.016,0.365668,0.634332,normal,normal,0.7,26.121700,0.000000
0.017,0.016,0.017,0.450065,0.549935,normal,normal,0.7,31.650000,0.000000
0.018,0.017,0.018,0.351761,0.648239,normal,normal,0.7,38.155200,0.000000
0.019,0.018,0.019,0.380166,0.619834,normal,normal,0.7,32.039100,0.000000
0.02,0.019,0.02,0.321632,0.678368,normal,normal,0.7,25.482200,0.000000
0.021,0.02,0.021,0.380166,0.619834,normal,normal,0.7,28.689100,0.000000
0.022,0.021,0.022,0.452464,0.547536,normal,normal,0.7,39.979500,0.000000
0.023,0.022,0.023,0.365668,0.634332,normal,normal,0.7,20.198800,0.000000
0.024,0.023,0.024,0.594436,0.405564,normal,normal,0.7,31.601900,0.000000
0.025,0.024,0.025,0.364698,0.635302,normal,normal,0.7,31.372100,0.000000
0.026,0.025,0.026,0.382206,0.617794,normal,normal,0.7,30.404500,0.000000
0.027,0.026,0.027,0.526287,0.473713,normal,normal,0.7,27.055700,0.000000
0.028,0.027,0.028,0.360286,0.639714,normal,normal,0.7,28.156300,0.000000
0.029,0.028,0.029,0.380166,0.619834,normal,normal,0.7,28.080400,0.000000
0.03,0.029,0.03,0.352325,0.647675,normal,normal,0.7,28.420600,0.000000
0.031,0.03,0.031,0.407567,0.592433,normal,normal,0.7,14.519800,0.000000
0.032,0.031,0.032,0.44176,0.55824,normal,normal,0.7,45.469700,0.000000
0.033,0.032,0.033,0.321632,0.678368,normal,normal,0.7,28.758900,0.000000
0.034,0.033,0.034,0.482294,0.517707,normal,normal,0.7,16.717100,0.000000
0.035,0.034,0.035,0.360286,0.639714,normal,normal,0.7,31.946700,0.000000
0.036,0.035,0.036,0.365668,0.634332,normal,normal,0.7,31.407900,0.000000
0.037,0.036,0.037,0.526287,0.473713,normal,normal,0.7,42.879800,0.000000
0.038,0.037,0.038,0.360286,0.639714,normal,normal,0.7,28.034600,0.000000
0.039,0.038,0.039,0.380166,0.619834,normal,normal,0.7,29.000200,0.000000
0.04,0.039,0.04,0.594436,0.405564,normal,normal,0.7,30.007000,0.000000
0.041,0.04,0.041,0.37577,0.62423,normal,normal,0.7,31.510700,0.000000
0.042,0.041,0.042,0.44176,0.55824,normal,normal,0.7,30.999200,0.000000
0.043,0.042,0.043,0.352325,0.647675,normal,normal,0.7,28.000600,0.000000
0.044,0.043,0.044,0.380166,0.619834,normal,normal,0.7,29.524200,0.000000
0.045,0.044,0.045,0.360286,0.639714,normal,normal,0.7,28.999700,0.000000
0.046,0.045,0.046,0.365668,0.634332,normal,normal,0.7,31.003300,0.000000
0.047,0.046,0.047,0.526287,0.473713,normal,normal,0.7,28.505100,0.000000
0.048,0.047,0.048,0.380166,0.619834,normal,normal,0.7,29.001100,0.000000
0.049,0.048,0.049,0.365668,0.634332,normal,normal,0.7,28.999800,0.000000
0.05,0.049,0.05,0.526287,0.473713,normal,normal,0.7,28.003700,0.000000
0.051,0.05,0.051,0.403363,0.596637,normal,normal,0.7,32.521700,0.000000
0.052,0.051,0.052,0.487898,0.512102,normal,normal,0.7,29.994300,0.000000
0.053,0.052,0.053,0.352325,0.647675,normal,normal,0.7,28.001700,0.000000
0.054,0.053,0.054,0.380166,0.619834,normal,normal,0.7,30.265400,0.000000
0.055,0.054,0.055,0.360286,0.639714,normal,normal,0.7,32.013000,0.000000
0.056,0.055,0.056,0.3728,0.6272,normal,normal,0.7,32.141500,0.000000
0.057,0.056,0.057,0.624432,0.375568,normal,normal,0.7,35.516800,0.000000
