ts,t0,t1,p_normal,p_anomaly,pred_label,gt_label,threshold,lat_sched_ms,lat_compute_ms
0.001,0,0.001,0.469695,0.530305,normal,normal,0.7,46.617700,0.000000
0.002,0.001,0.002,0.149504,0.850496,anomaly,normal,0.7,43.360000,0.000000
0.003,0.002,0.003,0.225431,0.774569,anomaly,normal,0.7,8.999400,0.000000
0.004,0.003,0.004,0.238119,0.761881,anomaly,normal,0.7,10.001300,0.000000
0.005,0.004,0.005,0.208908,0.791092,anomaly,normal,0.7,0.000000,0.000000
0.006,0.005,0.006,0.225431,0.774569,anomaly,normal,0.7,19.357200,0.000000
0.007,0.006,0.007,0.201316,0.798684,anomaly,normal,0.7,8.992700,0.000000
0.008,0.007,0.008,0.208908,0.791092,anomaly,normal,0.7,9.127300,0.000000
0.009,0.008,0.009,0.225431,0.774569,anomaly,normal,0.7,10.129500,0.000000
0.01,0.009,0.01,0.208908,0.791092,anomaly,normal,0.7,8.998700,0.000000
0.011,0.01,0.011,0.198438,0.801562,anomaly,normal,0.7,4.011800,0.000000
0.012,0.011,0.012,0.789576,0.210425,normal,normal,0.7,24.071000,0.000000
0.013,0.012,0.013,0.216948,0.783052,anomaly,normal,0.7,11.943100,0.000000
0.014,0.013,0.014,0.216948,0.783052,anomaly,normal,0.7,14.140300,1.010600
0.015,0.014,0.015,0.201316,0.798684,anomaly,normal,0.7,8.994700,0.000000
0.016,0.015,0.016,0.225431,0.774569,anomaly,normal,0.7,10.995000,0.000000
0.017,0.016,0.017,0.263587,0.736413,anomaly,normal,0.7,10.003900,0.000000
0.018,0.017,0.018,0.208908,0.791092,anomaly,normal,0.7,9.010600,0.000000
0.019,0.018,0.019,0.261917,0.738083,anomaly,normal,0.7,12.094800,0.000000
0.02,0.019,0.02,0.225431,0.774569,anomaly,normal,0.7,9.504100,0.000000
0.021,0.02,0.021,0.207443,0.792557,anomaly,normal,0.7,11.009000,0.000000
0.022,0.021,0.022,0.13944,0.86056,anomaly,normal,0.7,23.307400,0.000000
0.023,0.022,0.023,0.225431,0.774569,anomaly,normal,0.7,9.993600,0.000000
0.024,0.023,0.024,0.234344,0.765656,anomaly,normal,0.7,0.000000,0.000000
0.025,0.024,0.025,0.216948,0.783052,anomaly,normal,0.7,19.961000,0.000000
0.026,0.025,0.026,0.216948,0.783052,anomaly,normal,0.7,9.000400,0.000000
0.027,0.026,0.027,0.225431,0.774569,anomaly,normal,0.7,10.113000,0.000000
0.028,0.027,0.028,0.208908,0.791092,anomaly,normal,0.7,9.011700,0.000000
0.029,0.028,0.029,0.225431,0.774569,anomaly,normal,0.7,8.523900,0.000000
0.03,0.029,0.03,0.216948,0.783052,anomaly,normal,0.7,11.106100,0.000000
0.031,0.03,0.031,0.184858,0.815142,anomaly,normal,0.7,10.004900,0.000000
0.032,0.031,0.032,0.206811,0.793189,anomaly,normal,0.7,22.926900,0.000000
0.033,0.032,0.033,0.254205,0.745795,anomaly,normal,0.7,8.000800,0.000000
0.034,0.033,0.034,0.217838,0.782162,anomaly,normal,0.7,0.000000,0.000000
0.035,0.034,0.035,0.225431,0.774569,anomaly,normal,0.7,22.115200,0.000000
0.036,0.035,0.036,0.234344,0.765656,anomaly,normal,0.7,8.997000,0.000000
0.037,0.036,0.037,0.216948,0.783052,anomaly,normal,0.7,0.000000,0.000000
0.038,0.037,0.038,0.201316,0.798684,anomaly,normal,0.7,15.674500,0.000000
0.039,0.038,0.039,0.216948,0.783052,anomaly,normal,0.7,0.000000,0.000000
0.04,0.039,0.04,0.208908,0.791092,anomaly,normal,0.7,15.938800,0.000000
0.041,0.04,0.041,0.207443,0.792557,anomaly,normal,0.7,0.000000,0.000000
0.042,0.041,0.042,0.15199,0.84801,anomaly,normal,0.7,33.990300,0.000000
0.043,0.042,0.043,0.190542,0.809458,anomaly,normal,0.7,6.997000,0.000000
0.044,0.043,0.044,0.216948,0.783052,anomaly,normal,0.7,5.999500,0.000000
0.045,0.044,0.045,0.225431,0.774569,anomaly,normal,0.7,0.000000,0.000000
0.046,0.045,0.046,0.190542,0.809458,anomaly,normal,0.7,19.137700,0.000000
0.047,0.046,0.047,0.190542,0.809458,anomaly,normal,0.7,8.017300,0.000000
0.048,0.047,0.048,0.228938,0.771062,anomaly,normal,0.7,9.889300,0.000000
0.049,0.048,0.049,0.234344,0.765656,anomaly,normal,0.7,10.057500,0.000000
0.05,0.049,0.05,0.216948,0.783052,anomaly,normal,0.7,16.105800,0.000000
0.051,0.05,0.051,0.251344,0.748656,anomaly,timing_attack,0.7,15.761800,0.000000
0.052,0.051,0.052,0.147518,0.852482,anomaly,timing_attack,0.7,27.141700,0.000000
0.053,0.052,0.053,0.225431,0.774569,anomaly,timing_attack,0.7,3.002100,0.000000
0.054,0.053,0.054,0.208908,0.791092,anomaly,timing_attack,0.7,0.000000,0.000000
0.055,0.054,0.055,0.201316,0.798684,anomaly,timing_attack,0.7,24.341600,0.000000
0.056,0.055,0.056,0.216948,0.783052,anomaly,timing_attack,0.7,7.518200,0.000000
0.057,0.056,0.057,0.216948,0.783052,anomaly,timing_attack,0.7,0.000000,0.000000
0.058,0.057,0.058,0.234344,0.765656,anomaly,timing_attack,0.7,15.758400,0.000000
0.059,0.058,0.059,0.208908,0.791092,anomaly,timing_attack,0.7,0.000000,0.000000
0.06,0.059,0.06,0.216948,0.783052,anomaly,timing_attack,0.7,19.663400,0.000000
0.061,0.06,0.061,0.191359,0.808641,anomaly,timing_attack,0.7,14.002400,1.001500
0.062,0.061,0.062,0.214839,0.785161,anomaly,timing_attack,0.7,18.999400,0.000000
0.063,0.062,0.063,0.248,0.752,anomaly,timing_attack,0.7,14.123200,0.000000
0.064,0.063,0.064,0.216948,0.783052,anomaly,timing_attack,0.7,11.181200,0.000000
0.065,0.064,0.065,0.195306,0.804694,anomaly,timing_attack,0.7,12.007400,0.000000
0.066,0.065,0.066,0.279863,0.720137,anomaly,timing_attack,0.7,1.000000,0.000000
0.067,0.066,0.067,0.225431,0.774569,anomaly,timing_attack,0.7,16.083200,0.000000
0.068,0.067,0.068,0.216948,0.783052,anomaly,timing_attack,0.7,16.073300,0.000000
0.069,0.068,0.069,0.225431,0.774569,anomaly,timing_attack,0.7,11.592900,0.000000
0.07,0.069,0.07,0.208908,0.791092,anomaly,timing_attack,0.7,11.302600,1.001800
0.071,0.07,0.071,0.229215,0.770785,anomaly,timing_attack,0.7,19.165200,0.000000
0.072,0.071,0.072,0.137997,0.862003,anomaly,timing_attack,0.7,15.978100,0.000000
0.073,0.072,0.073,0.297478,0.702522,anomaly,timing_attack,0.7,14.161600,0.000000
0.074,0.073,0.074,0.216948,0.783052,anomaly,timing_attack,0.7,3.000300,0.000000
0.075,0.074,0.075,0.216948,0.783052,anomaly,timing_attack,0.7,0.000000,0.000000
0.076,0.075,0.076,0.216948,0.783052,anomaly,timing_attack,0.7,15.986000,0.000000
0.077,0.076,0.077,0.238466,0.761534,anomaly,timing_attack,0.7,15.922000,0.000000
0.078,0.077,0.078,0.205819,0.794181,anomaly,timing_attack,0.7,13.274000,0.000000
0.079,0.078,0.079,0.234344,0.765656,anomaly,timing_attack,0.7,0.000000,15.685800
0.08,0.079,0.08,0.216948,0.783052,anomaly,timing_attack,0.7,9.169100,0.000000
0.081,0.08,0.081,0.184858,0.815142,anomaly,timing_attack,0.7,5.513700,0.000000
0.082,0.081,0.082,0.154577,0.845423,anomaly,timing_attack,0.7,25.404100,0.000000
0.083,0.082,0.083,0.248052,0.751948,anomaly,timing_attack,0.7,7.000400,0.000000
0.084,0.083,0.084,0.201316,0.798684,anomaly,timing_attack,0.7,13.188400,0.000000
0.085,0.084,0.085,0.225431,0.774569,anomaly,timing_attack,0.7,16.500200,0.000000
0.086,0.085,0.086,0.216948,0.783052,anomaly,timing_attack,0.7,0.000000,0.000000
0.087,0.086,0.087,0.225431,0.774569,anomaly,timing_attack,0.7,25.822000,0.000000
0.088,0.087,0.088,0.216948,0.783052,anomaly,timing_attack,0.7,9.167600,0.000000
0.089,0.088,0.089,0.234344,0.765656,anomaly,timing_attack,0.7,10.533200,0.000000
0.09,0.089,0.09,0.195306,0.804694,anomaly,timing_attack,0.7,8.207000,0.000000
0.091,0.09,0.091,0.191359,0.808641,anomaly,timing_attack,0.7,10.001200,0.000000
0.092,0.091,0.092,0.142906,0.857094,anomaly,timing_attack,0.7,18.001000,0.000000
0.093,0.092,0.093,0.21647,0.78353,anomaly,timing_attack,0.7,1.999000,0.000000
0.094,0.093,0.094,0.225431,0.774569,anomaly,timing_attack,0.7,17.659200,0.000000
0.095,0.094,0.095,0.208908,0.791092,anomaly,timing_attack,0.7,0.000000,0.000000
0.096,0.095,0.096,0.195306,0.804694,anomaly,timing_attack,0.7,13.900500,0.000000
0.097,0.096,0.097,0.216948,0.783052,anomaly,timing_attack,0.7,0.000000,0.000000
0.098,0.097,0.098,0.216948,0.783052,anomaly,timing_attack,0.7,15.794700,0.000000
0.099,0.098,0.099,0.201316,0.798684,anomaly,timing_attack,0.7,7.050000,0.000000
0.1,0.099,0.1,0.225431,0.774569,anomaly,timing_attack,0.7,18.916400,0.000000
0.101,0.1,0.101,0.247895,0.752105,anomaly,timing_attack,0.7,0.000000,0.000000
0.102,0.101,0.102,0.160894,0.839106,anomaly,timing_attack,0.7,37.197500,0.000000
0.103,0.102,0.103,0.234344,0.765656,anomaly,timing_attack,0.7,11.039100,0.000000
0.104,0.103,0.104,0.216948,0.783052,anomaly,timing_attack,0.7,19.516400,0.000000
0.105,0.104,0.105,0.225431,0.774569,anomaly,timing_attack,0.7,15.653700,0.000000
0.106,0.105,0.106,0.216948,0.783052,anomaly,timing_attack,0.7,15.074700,0.000000
0.107,0.106,0.107,0.221507,0.778493,anomaly,timing_attack,0.7,22.143200,0.000000
0.108,0.107,0.108,0.216948,0.783052,anomaly,timing_attack,0.7,13.999200,0.000000
0.109,0.108,0.109,0.216948,0.783052,anomaly,timing_attack,0.7,5.001000,0.000000
0.11,0.109,0.11,0.248052,0.751948,anomaly,timing_attack,0.7,15.683000,0.000000
0.111,0.11,0.111,0.191359,0.808641,anomaly,timing_attack,0.7,31.069600,0.000000
0.112,0.111,0.112,0.206811,0.793189,anomaly,timing_attack,0.7,31.431300,0.000000
0.113,0.112,0.113,0.208908,0.791092,anomaly,timing_attack,0.7,10.006000,0.000000
0.114,0.113,0.114,0.225431,0.774569,anomaly,timing_attack,0.7,10.993300,0.000000
0.115,0.114,0.115,0.225431,0.774569,anomaly,timing_attack,0.7,9.999300,0.000000
0.116,0.115,0.116,0.225431,0.774569,anomaly,timing_attack,0.7,9.998600,0.000000
0.117,0.116,0.117,0.216948,0.783052,anomaly,timing_attack,0.7,3.901900,0.000000
0.118,0.117,0.118,0.216948,0.783052,anomaly,timing_attack,0.7,18.133500,0.000000
0.119,0.118,0.119,0.201316,0.798684,anomaly,timing_attack,0.7,9.329200,0.000000
0.12,0.119,0.12,0.201316,0.798684,anomaly,timing_attack,0.7,3.313700,0.000000
0.121,0.12,0.121,0.218972,0.781028,anomaly,timing_attack,0.7,15.840200,0.999400
0.122,0.121,0.122,0.451017,0.548983,normal,timing_attack,0.7,21.808900,0.000000
0.123,0.122,0.123,0.225431,0.774569,anomaly,timing_attack,0.7,10.000000,0.000000
0.124,0.123,0.124,0.208908,0.791092,anomaly,timing_attack,0.7,8.999700,0.000000
0.125,0.124,0.125,0.279863,0.720137,anomaly,timing_attack,0.7,7.000600,0.000000
